"y";"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9"
"1";-4.58795136492746;-0.560475646552213;-0.995798724851333;-0.511603722189581;-0.150307477864079;0.19654977656002;1;0;0;0
"2";-1.46159506989757;-0.23017748948328;-1.03995504376619;0.236937879127631;-0.327757132786462;0.650113188667264;1;0;0;0
"3";15.5151621791846;1.55870831414912;-0.0179802405766626;-0.541589171621698;-1.44816529018399;0.671004187901994;0;0;1;0
"4";17.1763833828188;0.070508391424576;-0.132175132856735;1.21922764704307;-0.697284584551622;-1.28415776513223;1;1;1;0
"5";-3.90449374739227;0.129287735160946;-2.54934277475043;0.174135875106149;2.59849023212988;-2.02610958278953;1;0;0;1
"6";26.3129436917103;1.71506498688328;1.04057345571938;-0.615268316096478;-0.0374150136340493;2.20532606437083;1;0;1;0
"7";5.60806500383278;0.460916205989202;0.24972573598519;-1.80689296408533;0.91349189044332;0.231389929911167;0;0;0;1
"8";-2.98578285347203;-1.26506123460653;2.41620737314833;-0.643681105896039;-0.184526498264729;0.375642260184807;0;0;1;0
"9";-4.12773556673087;-0.686852851893526;0.685198238051097;2.04601885213282;0.609824296161446;-1.1929685182981;0;0;1;0
"10";-1.24445693684755;-0.445661970099958;-0.446959308961992;-0.560762421131065;-0.0527268089879745;1.13254984181008;1;0;0;0
"11";28.430382562227;1.22408179743946;2.7973911469581;-0.835999305852858;1.36392195568146;1.83947679495165;1;0;0;1
"12";19.9270423662357;0.359813827057364;2.83222602391551;0.652947502777847;-0.503633417134383;1.5278701045484;1;0;0;0
"13";16.1328672407798;0.400771450594052;-1.21871181629018;0.441293124842934;-1.7090601686817;-2.02362702275776;1;1;1;1
"14";7.98295498327289;0.11068271594512;0.469031955955424;0.751629056591275;0.898549683127699;-1.04050799863329;1;0;0;0
"15";-1.40339902206935;-0.555841134754075;-0.21124691863215;-0.277975085155337;-0.237734026494317;0.09779160179052;1;0;1;0
"16";35.6173359542468;1.78691313680308;0.187051146554012;1.12265421625967;1.46340758053025;0.696840799385693;1;1;1;0
"17";10.8886756965676;0.497850478229239;0.227542728568814;-1.17260886019801;0.124378266479307;-0.5438885166101;1;0;0;1
"18";-7.71377341777259;-1.96661715662964;-1.26190046286905;-0.048876767973659;1.45374084383311;-0.858549301944023;1;1;1;1
"19";13.1559173366071;0.701355901563686;0.285589580242562;-0.704140337217957;0.350226959507424;0.229785936335843;1;0;0;1
"20";2.26907537528784;-0.472791407727934;1.7492473631418;0.680758638017183;-0.349025479659772;-0.942643151607528;0;0;1;1
"21";-6.33459707640766;-1.06782370598685;-0.164090004134803;0.130006761402136;0.725598607819829;2.04350430210435;1;0;1;0
"22";2.16854401062323;-0.217974914658295;-0.162926710698454;1.10970808177014;-0.459238429621469;-1.82549539989984;1;0;0;0
"23";-4.66575645772253;-1.02600444830724;1.39857200633747;2.05850086898135;1.68475923125394;0.508792207400114;0;0;0;1
"24";-3.69532733017961;-0.72889122929114;0.898396240682948;0.140655531724984;0.146584016803509;-1.99632720673016;0;0;0;0
"25";-7.84437195201771;-0.625039267849257;-1.64849481838129;-0.534616652198382;-2.02985709292959;-0.494322917187916;1;0;0;0
"26";-10.9527052143754;-1.68669331074241;0.228556973262187;-0.823516726518704;-0.472170080106029;1.48433728415762;1;0;1;0
"27";19.9920593836562;0.837787044494525;1.65354723467773;-0.263033982230645;-1.63237192678704;1.12176857432144;1;0;1;1
"28";12.1948365780417;0.153373117836515;1.41527634991914;-0.0696018363603779;-2.1783553060946;-1.39986064809992;1;0;0;0
"29";-4.70156295486256;-1.13813693701195;0.41995160381423;1.99180191472057;0.0592086510876087;-1.47609803629455;1;0;1;0
"30";32.4230324391508;1.25381492106993;0.721220807112894;-1.12910954273777;0.647860636697636;0.0581058397407739;1;1;1;0
"31";4.4769013660134;0.426464221476814;-1.19693521218868;-1.09321743652488;-0.761426888665313;-0.952976638746264;1;0;1;0
"32";3.24981143760278;-0.295071482992271;0.300131566881373;-0.407966690317779;-1.32884232612394;0.405770114828656;1;0;0;0
"33";10.1334608696989;0.895125661045022;-0.954448935187822;0.587559463498313;-0.602030747228367;-0.983938483895197;1;0;0;0
"34";6.94926260294265;0.878133487533042;-0.458018068096944;0.821111859737407;-1.55052527235048;-1.61012301596989;0;0;1;0
"35";28.9582255514933;0.821581081637487;0.935603683779603;-0.907934699241847;0.703001795150071;-0.430168767896826;1;1;0;0
"36";7.33883009423634;0.688640254100091;-1.13689311169114;0.127038606349588;0.574503005108308;-1.22421063279672;1;0;1;0
"37";6.60684953886812;0.553917653537589;0.266918250873058;-0.0428929778975765;-1.59529150956621;1.0866419673221;0;0;0;1
"38";6.09421105211896;-0.0619117105767217;0.428332039471543;1.19520647042577;-0.624068861570706;-0.334805580381143;1;0;0;1
"39";2.16002124195935;-0.305962663739917;0.0549119698396297;1.08919223650205;1.04721605508961;-0.0378407039000508;1;0;0;0
"40";8.48404527721783;-0.380471001012383;1.82218882183542;-0.312280694434521;-0.168059235328074;1.38059132989247;1;0;1;0
"41";-6.03645910350613;-0.694706978920513;-1.02234732857525;0.0459937666619196;0.00951589246488359;1.85782124241692;1;0;1;0
"42";17.3453482655464;-0.207917278019599;0.6061302614356;0.652722613401543;0.417240223978003;-0.0529502178125204;1;1;0;0
"43";-8.00968578548531;-1.26539635156826;-0.0889305674506674;-1.65349263659697;0.626834196680769;0.333336200779982;1;0;0;0
"44";25.6462306780494;2.16895596533851;-0.260832243833924;-0.310270965480046;1.20624313870859;1.30909768203641;1;0;1;0
"45";18.9359849184594;1.20796199830499;0.464091233852381;0.574872884002481;0.772565368613624;-0.17446224484665;1;0;0;0
"46";-10.3126881947692;-1.12310858320335;-1.02040059068393;-0.523232154380118;-1.37756706406485;-1.04362586510721;1;0;1;1
"47";-4.28265201906438;-0.402884835299076;-1.31345091651841;-0.0599182013481885;-0.362426925315183;0.994200366161547;1;0;1;1
"48";-6.64447703816588;-0.466655353623219;-0.494480875483423;-0.0210075354337069;0.302298495796781;-1.52463453962983;0;0;1;0
"49";19.806679782385;0.779965118336318;1.75175714975545;-0.723653214316312;-0.109079876118132;-0.245253129149815;1;0;0;0
"50";4.38936843373179;-0.0833690664718293;0.0557647746125201;-0.994479836178391;-2.17916528120393;-0.402155077823464;1;0;1;0
"51";8.85892273285909;0.253318513994755;0.331434398227886;-0.199867234998128;-0.758114724994385;-0.522744336367696;1;0;1;1
"52";-1.04485410419719;-0.028546755348703;-0.18984663767754;-0.347027822807086;1.01455115132308;-2.75360875414907;0;0;1;0
